    x             phi_n(x) ...
    -1.920        0.61891        1.17712        3.03584        2.92360        4.81849        5.62880
    -1.910        0.62121        1.17259        3.03964        2.92576        4.80822        5.64129
    -1.900        0.62354        1.16804        3.04336        2.92810        4.79778        5.65369
    -1.890        0.62590        1.16347        3.04700        2.93065        4.78718        5.66596
    -1.880        0.62830        1.15889        3.05057        2.93338        4.77643        5.67812
    -1.870        0.63073        1.15428        3.05406        2.93631        4.76553        5.69014
    -1.860        0.63319        1.14965        3.05747        2.93944        4.75448        5.70202
    -1.850        0.63568        1.14501        3.06078        2.94277        4.74328        5.71375
    -1.840        0.63821        1.14036        3.06401        2.94630        4.73196        5.72531
    -1.830        0.64077        1.13569        3.06715        2.95003        4.72050        5.73671
    -1.820        0.64336        1.13101        3.07020        2.95395        4.70892        5.74792
    -1.810        0.64599        1.12631        3.07315        2.95808        4.69722        5.75894
    -1.800        0.64865        1.12161        3.07600        2.96242        4.68540        5.76976
    -1.790        0.65134        1.11689        3.07875        2.96695        4.67348        5.78037
    -1.780        0.65406        1.11217        3.08139        2.97169        4.66146        5.79077
    -1.770        0.65682        1.10745        3.08393        2.97662        4.64935        5.80093
    -1.760        0.65962        1.10271        3.08636        2.98176        4.63715        5.81086
    -1.750        0.66244        1.09798        3.08868        2.98711        4.62486        5.82055
    -1.740        0.66530        1.09324        3.09088        2.99265        4.61250        5.82998
    -1.730        0.66819        1.08850        3.09297        2.99840        4.60008        5.83914
    -1.720        0.67112        1.08376        3.09494        3.00435        4.58759        5.84804
    -1.710        0.67408        1.07902        3.09678        3.01049        4.57506        5.85665
    -1.700        0.67707        1.07428        3.09851        3.01684        4.56247        5.86498
    -1.690        0.68010        1.06955        3.10010        3.02339        4.54985        5.87301
    -1.680        0.68316        1.06483        3.10157        3.03013        4.53720        5.88074
    -1.670        0.68626        1.06011        3.10291        3.03707        4.52452        5.88815
    -1.660        0.68938        1.05540        3.10411        3.04420        4.51183        5.89525
    -1.650        0.69254        1.05071        3.10518        3.05153        4.49914        5.90202
    -1.640        0.69574        1.04602        3.10611        3.05905        4.48644        5.90846
    -1.630        0.69896        1.04136        3.10690        3.06676        4.47375        5.91456
    -1.620        0.70222        1.03670        3.10755        3.07466        4.46108        5.92031
    -1.610        0.70552        1.03206        3.10805        3.08274        4.44843        5.92572
    -1.600        0.70884        1.02745        3.10841        3.09101        4.43582        5.93076
    -1.590        0.71220        1.02285        3.10862        3.09946        4.42324        5.93544
    -1.580        0.71559        1.01828        3.10868        3.10809        4.41072        5.93975
    -1.570        0.71901        1.01373        3.10859        3.11690        4.39826        5.94369
    -1.560        0.72247        1.00920        3.10834        3.12587        4.38586        5.94724
    -1.550        0.72595        1.00471        3.10793        3.13502        4.37353        5.95042
    -1.540        0.72947        1.00024        3.10737        3.14434        4.36129        5.95321
    -1.530        0.73302        0.99580        3.10665        3.15382        4.34915        5.95561
    -1.520        0.73660        0.99140        3.10577        3.16347        4.33710        5.95761
    -1.510        0.74021        0.98704        3.10472        3.17327        4.32516        5.95921
    -1.500        0.74385        0.98271        3.10351        3.18322        4.31334        5.96042
    -1.490        0.74753        0.97841        3.10213        3.19333        4.30164        5.96122
    -1.480        0.75123        0.97416        3.10059        3.20358        4.29008        5.96162
    -1.470        0.75496        0.96996        3.09888        3.21398        4.27866        5.96161
    -1.460        0.75873        0.96579        3.09699        3.22451        4.26740        5.96119
    -1.450        0.76252        0.96168        3.09494        3.23518        4.25629        5.96036
    -1.440        0.76634        0.95761        3.09271        3.24597        4.24535        5.95912
    -1.430        0.77019        0.95359        3.09031        3.25690        4.23459        5.95748
    -1.420        0.77407        0.94962        3.08774        3.26794        4.22401        5.95542
    -1.410        0.77797        0.94571        3.08499        3.27910        4.21363        5.95296
    -1.400        0.78191        0.94186        3.08207        3.29037        4.20344        5.95008
    -1.390        0.78587        0.93806        3.07896        3.30174        4.19347        5.94680
    -1.380        0.78985        0.93432        3.07568        3.31322        4.18371        5.94312
    -1.370        0.79387        0.93064        3.07222        3.32479        4.17417        5.93903
    -1.360        0.79790        0.92703        3.06859        3.33645        4.16487        5.93454
    -1.350        0.80197        0.92349        3.06477        3.34819        4.15581        5.92966
    -1.340        0.80606        0.92001        3.06078        3.36001        4.14699        5.92438
    -1.330        0.81017        0.91660        3.05660        3.37191        4.13843        5.91871
    -1.320        0.81431        0.91326        3.05224        3.38387        4.13013        5.91265
    -1.310        0.81847        0.91000        3.04771        3.39590        4.12210        5.90621
    -1.300        0.82265        0.90681        3.04299        3.40798        4.11434        5.89939
    -1.290        0.82686        0.90370        3.03810        3.42010        4.10687        5.89220
    -1.280        0.83108        0.90067        3.03303        3.43227        4.09968        5.88465
    -1.270        0.83533        0.89773        3.02777        3.44448        4.09279        5.87673
    -1.260        0.83960        0.89486        3.02234        3.45672        4.08620        5.86847
    -1.250        0.84389        0.89208        3.01673        3.46898        4.07992        5.85985
    -1.240        0.84820        0.88939        3.01094        3.48125        4.07395        5.85090
    -1.230        0.85253        0.88679        3.00498        3.49354        4.06829        5.84161
    -1.220        0.85687        0.88428        2.99884        3.50583        4.06296        5.83200
    -1.210        0.86123        0.88186        2.99252        3.51812        4.05796        5.82207
    -1.200        0.86561        0.87954        2.98603        3.53040        4.05329        5.81184
    -1.190        0.87001        0.87731        2.97937        3.54266        4.04896        5.80131
    -1.180        0.87442        0.87518        2.97253        3.55489        4.04497        5.79049
    -1.170        0.87884        0.87315        2.96553        3.56710        4.04133        5.77939
    -1.160        0.88328        0.87123        2.95835        3.57927        4.03804        5.76802
    -1.150        0.88774        0.86941        2.95101        3.59139        4.03510        5.75639
